seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
11,0.11180555555555556,2.8146480534585057,2.8146480534585057,False,0.11180555555555556,0.11180555555555556,"lukasiewicz_norm(x1, godel_norm(lukasiewicz_s_implication(godel_norm(x2, product_s_implication(godel_conorm(fuzzy_not(x6), x5), product_s_implication(x15, x11))), product_conorm(fuzzy_not(x11), x13)), x4))","lukasiewicz_norm,x1,godel_norm,lukasiewicz_s_implication,godel_norm,x2,product_s_implication,godel_conorm,fuzzy_not,x6,x5,product_s_implication,x15,x11,product_conorm,fuzzy_not,x11,x13,x4",5540,4635,905,50000,33359,16547.745255708694
0,0.13268156424581007,1.3666117601233247,1.3666117601233247,False,0.13268156424581007,0.13268156424581007,"lukasiewicz_conorm(godel_norm(fuzzy_not(lukasiewicz_conorm(x8, x3)), x16), fuzzy_not(x1))","lukasiewicz_conorm,godel_norm,fuzzy_not,lukasiewicz_conorm,x8,x3,x16,fuzzy_not,x1",6280,5387,893,50000,33755,16556.612148046494
12,0.1265667991439927,3.1436471808956035,3.1436471808956035,False,0.1265667991439927,0.1265667991439927,"lukasiewicz_norm(fuzzy_not(fuzzy_not(x10)), fuzzy_not(godel_s_implication(godel_s_implication(fuzzy_not(lukasiewicz_norm(x1, x13)), x6), fuzzy_not(x9))))","lukasiewicz_norm,fuzzy_not,fuzzy_not,x10,fuzzy_not,godel_s_implication,godel_s_implication,fuzzy_not,lukasiewicz_norm,x1,x13,x6,fuzzy_not,x9",5370,4535,835,50000,33627,16598.558190345764
12,0.1265667991439927,3.1436471808956035,3.1436471808956035,False,0.1265667991439927,0.1265667991439927,"lukasiewicz_norm(fuzzy_not(fuzzy_not(x10)), fuzzy_not(godel_s_implication(godel_s_implication(fuzzy_not(lukasiewicz_norm(x1, x13)), x6), fuzzy_not(x9))))","lukasiewicz_norm,fuzzy_not,fuzzy_not,x10,fuzzy_not,godel_s_implication,godel_s_implication,fuzzy_not,lukasiewicz_norm,x1,x13,x6,fuzzy_not,x9",5370,4535,835,50000,33627,16608.747627019882
1,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(godel_s_implication(fuzzy_not(x1), lukasiewicz_norm(x1, fuzzy_not(x5))), fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(x13, x4), x1)))), x9)))","fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,godel_s_implication,fuzzy_not,x1,lukasiewicz_norm,x1,fuzzy_not,x5,fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,x13,x4,x1,x9",5720,4787,933,50000,33905,16662.354384422302
1,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(godel_s_implication(fuzzy_not(x1), lukasiewicz_norm(x1, fuzzy_not(x5))), fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(x13, x4), x1)))), x9)))","fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,godel_s_implication,fuzzy_not,x1,lukasiewicz_norm,x1,fuzzy_not,x5,fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,x13,x4,x1,x9",5720,4787,933,50000,33905,16662.957027196884
5,0.11860036832412525,2.6330933510266634,2.6330933510266634,False,0.11860036832412525,0.11860036832412525,"fuzzy_not(fuzzy_not(product_norm(x4, godel_norm(x13, product_norm(x11, fuzzy_not(fuzzy_not(x1)))))))","fuzzy_not,fuzzy_not,product_norm,x4,godel_norm,x13,product_norm,x11,fuzzy_not,fuzzy_not,x1",3986,3417,569,50000,32868,16692.705230236053
5,0.11860036832412525,2.6330933510266634,2.6330933510266634,False,0.11860036832412525,0.11860036832412525,"fuzzy_not(fuzzy_not(product_norm(x4, godel_norm(x13, product_norm(x11, fuzzy_not(fuzzy_not(x1)))))))","fuzzy_not,fuzzy_not,product_norm,x4,godel_norm,x13,product_norm,x11,fuzzy_not,fuzzy_not,x1",3986,3417,569,50000,32868,16704.00145483017
8,0.1277795176949577,3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(x11), fuzzy_not(product_s_implication(fuzzy_not(x3), fuzzy_not(x16))))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,fuzzy_not,x11,fuzzy_not,product_s_implication,fuzzy_not,x3,fuzzy_not,x16",5298,4590,708,50000,33886,16734.254848003387
8,0.1277795176949577,3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(x11), fuzzy_not(product_s_implication(fuzzy_not(x3), fuzzy_not(x16))))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,fuzzy_not,x11,fuzzy_not,product_s_implication,fuzzy_not,x3,fuzzy_not,x16",5298,4590,708,50000,33886,16808.91587972641
15,0.1265667991439927,3.1436471808956035,3.1436471808956035,False,0.1265667991439927,0.1265667991439927,"lukasiewicz_norm(product_s_implication(fuzzy_not(x15), godel_r_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(x10)))), fuzzy_not(fuzzy_not(product_norm(x9, x1))))), x15)), x13)","lukasiewicz_norm,product_s_implication,fuzzy_not,x15,godel_r_implication,fuzzy_not,lukasiewicz_norm,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,x10,fuzzy_not,fuzzy_not,product_norm,x9,x1,x15,x13",4687,4055,632,50000,33810,16904.477633237842
6,0.11586901763224182,3.4759473029223686,3.4759473029223686,False,0.11586901763224182,0.11586901763224182,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(lukasiewicz_s_implication(fuzzy_not(godel_s_implication(fuzzy_not(fuzzy_not(x1)), fuzzy_not(lukasiewicz_norm(fuzzy_not(x12), x9)))), x15), x16))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,lukasiewicz_s_implication,fuzzy_not,godel_s_implication,fuzzy_not,fuzzy_not,x1,fuzzy_not,lukasiewicz_norm,fuzzy_not,x12,x9,x15,x16",5363,4742,621,50000,34395,16906.414296150208
15,0.1265667991439927,3.1436471808956035,3.1436471808956035,False,0.1265667991439927,0.1265667991439927,"lukasiewicz_norm(product_s_implication(fuzzy_not(x15), godel_r_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(x10)))), fuzzy_not(fuzzy_not(product_norm(x9, x1))))), x15)), x13)","lukasiewicz_norm,product_s_implication,fuzzy_not,x15,godel_r_implication,fuzzy_not,lukasiewicz_norm,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,x10,fuzzy_not,fuzzy_not,product_norm,x9,x1,x15,x13",4687,4055,632,50000,33810,16924.612976312637
6,0.11586901763224182,3.4759473029223686,3.4759473029223686,False,0.11586901763224182,0.11586901763224182,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(lukasiewicz_s_implication(fuzzy_not(godel_s_implication(fuzzy_not(fuzzy_not(x1)), fuzzy_not(lukasiewicz_norm(fuzzy_not(x12), x9)))), x15), x16))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,lukasiewicz_s_implication,fuzzy_not,godel_s_implication,fuzzy_not,fuzzy_not,x1,fuzzy_not,lukasiewicz_norm,fuzzy_not,x12,x9,x15,x16",5363,4742,621,50000,34395,16934.717440128326
9,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"product_norm(fuzzy_not(fuzzy_not(x1)), product_norm(x13, godel_norm(x4, x9)))","product_norm,fuzzy_not,fuzzy_not,x1,product_norm,x13,godel_norm,x4,x9",2954,2535,419,50000,33223,17124.768233776093
9,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"product_norm(fuzzy_not(fuzzy_not(x1)), product_norm(x13, godel_norm(x4, x9)))","product_norm,fuzzy_not,fuzzy_not,x1,product_norm,x13,godel_norm,x4,x9",2954,2535,419,50000,33223,17151.118130922318
4,0.13491124260355028,2.4130270450486724,2.4130270450486724,False,0.13491124260355028,0.13491124260355028,"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(product_s_implication(product_norm(product_s_implication(x16, x16), fuzzy_not(lukasiewicz_norm(x3, lukasiewicz_conorm(fuzzy_not(x8), x2)))), x16)), x1)))","fuzzy_not,fuzzy_not,lukasiewicz_norm,fuzzy_not,product_s_implication,product_norm,product_s_implication,x16,x16,fuzzy_not,lukasiewicz_norm,x3,lukasiewicz_conorm,fuzzy_not,x8,x2,x16,x1",3165,2758,407,50000,33597,17305.576854944233
4,0.13491124260355028,2.4130270450486724,2.4130270450486724,False,0.13491124260355028,0.13491124260355028,"fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(product_s_implication(product_norm(product_s_implication(x16, x16), fuzzy_not(lukasiewicz_norm(x3, lukasiewicz_conorm(fuzzy_not(x8), x2)))), x16)), x1)))","fuzzy_not,fuzzy_not,lukasiewicz_norm,fuzzy_not,product_s_implication,product_norm,product_s_implication,x16,x16,fuzzy_not,lukasiewicz_norm,x3,lukasiewicz_conorm,fuzzy_not,x8,x2,x16,x1",3165,2758,407,50000,33597,17367.347789525986
7,0.14583333333333334,2.075225265372456,2.075225265372456,False,0.14583333333333334,0.14583333333333334,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(x1, lukasiewicz_norm(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(fuzzy_not(lukasiewicz_norm(x9, x8))), x1), lukasiewicz_norm(x10, x8)), x13)), x4)))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,x1,lukasiewicz_norm,lukasiewicz_norm,lukasiewicz_norm,fuzzy_not,fuzzy_not,lukasiewicz_norm,x9,x8,x1,lukasiewicz_norm,x10,x8,x13,x4",3321,2804,517,50000,34201,17549.218424797058
2,0.1312202852614897,3.016008723428368,3.016008723428368,False,0.1312202852614897,0.1312202852614897,"lukasiewicz_norm(lukasiewicz_norm(x11, product_norm(x1, product_norm(godel_r_implication(x13, x10), fuzzy_not(fuzzy_not(x9))))), x13)","lukasiewicz_norm,lukasiewicz_norm,x11,product_norm,x1,product_norm,godel_r_implication,x13,x10,fuzzy_not,fuzzy_not,x9,x13",3256,2800,456,50000,34593,17573.854609012604
7,0.14583333333333334,2.075225265372456,2.075225265372456,False,0.14583333333333334,0.14583333333333334,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(x1, lukasiewicz_norm(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(fuzzy_not(lukasiewicz_norm(x9, x8))), x1), lukasiewicz_norm(x10, x8)), x13)), x4)))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,x1,lukasiewicz_norm,lukasiewicz_norm,lukasiewicz_norm,fuzzy_not,fuzzy_not,lukasiewicz_norm,x9,x8,x1,lukasiewicz_norm,x10,x8,x13,x4",3321,2804,517,50000,34201,17609.721489429474
2,0.1312202852614897,3.0160087234283677,3.0160087234283677,False,0.1312202852614897,0.1312202852614897,"lukasiewicz_norm(lukasiewicz_norm(x11, product_norm(x1, product_norm(godel_r_implication(x13, x10), fuzzy_not(fuzzy_not(x9))))), x13)","lukasiewicz_norm,lukasiewicz_norm,x11,product_norm,x1,product_norm,godel_r_implication,x13,x10,fuzzy_not,fuzzy_not,x9,x13",3256,2800,456,50000,34593,17635.70707654953
